Date, MaxTemperature, MinTemperature, Precipitation
4/15/2013,88,76,0.17
4/16/2013,84,78,1.36
4/17/2013,85,77,0.31
4/18/2013,86,79,0.21
4/19/2013,89,77,1.45
4/20/2013,84,77,0.09
4/21/2013,87,80,0.13
4/22/2013,88,81,0.01
4/23/2013,86,77,2.14
4/24/2013,88,76,0.01
4/25/2013,87,82,0
4/26/2013,86,79,0.18
4/27/2013,87,78,0.6
4/28/2013,86,78,1.61
4/29/2013,88,80,0.16
4/30/2013,87,73,2.52
5/1/2013,86,75,0.39
5/2/2013,88,79,0.88
5/3/2013,86,76,0.04
5/4/2013,85,75,0
5/5/2013,85,74,0
5/6/2013,83,80,0
5/7/2013,87,78,0.06
5/8/2013,87,78,0.01
5/9/2013,88,76,0
5/10/2013,88,78,0.61
5/11/2013,82,76,2.43
5/12/2013,88,78,0.2
5/13/2013,87,77,0.05
5/14/2013,88,77,0
5/15/2013,88,81,0
5/16/2013,88,80,0.05
5/17/2013,88,80,0.19
5/18/2013,87,80,0.11
5/19/2013,87,78,0.36
5/20/2013,88,82,0
5/21/2013,87,82,0
5/22/2013,87,82,0
5/23/2013,89,81,0
5/24/2013,88,81,0.23
5/25/2013,87,82,0.03
5/26/2013,89,81,0
5/27/2013,89,80,0.25
5/28/2013,88,79,0.23
5/29/2013,87,80,0.02
5/30/2013,83,79,0.2
5/31/2013,87,81,0.01
6/1/2013,88,75,0.14
6/2/2013,89,78,0.03
6/3/2013,88,81,0
6/4/2013,85,81,0.17
6/5/2013,81,73,7.02
6/6/2013,86,80,0
6/7/2013,87,80,0
6/8/2013,87,79,0
6/9/2013,85,76,0.6
6/10/2013,88,76,0.09
6/11/2013,85,78,0.03
6/12/2013,88,79,0.02
6/13/2013,87,76,0.75
6/14/2013,87,81,0.13
6/15/2013,83,77,0.1
6/16/2013,85,76,0.9
6/17/2013,86,80,0
6/18/2013,87,77,0
6/19/2013,88,77,0.02
6/20/2013,87,76,0
6/21/2013,87,78,0.04
6/22/2013,86,79, T
6/23/2013,82,77,0.08
6/24/2013,84,78,0.13
6/25/2013,81,76,0.65
6/26/2013,87,78,0.44
6/27/2013,86,78,0
6/28/2013,86,77,0.22
6/29/2013,86,75,0
6/30/2013,87,75,0.2
7/1/2013,85,78,0.29
7/2/2013,80,77,0.73
7/3/2013,81,77,0.01
7/4/2013,84,78,0.03
7/5/2013,81,74,0.74
7/6/2013,85,79,0.04
7/7/2013,85,78,0
7/8/2013,87,77, T
7/9/2013,85,76,0.15
7/10/2013,84,77,0.26
7/11/2013,86,76,0.27
7/12/2013,88,77,0.6
7/13/2013,83,77,0.55
7/14/2013,85,78,0.38
7/15/2013,87,76,0.06
7/16/2013,84,78,0.12
7/17/2013,80,75,0.59
7/18/2013,81,76,0.2
7/19/2013,82,77,0.6
7/20/2013,84,74,0.98
7/21/2013,86,73,0
7/22/2013,85,73,0
7/23/2013,86,73,0
7/24/2013,86,79,0.11
7/25/2013,86,80, T
7/26/2013,85,79,0
7/27/2013,85,77,1.3
7/28/2013,85,77,0.32
7/29/2013,86,78,0.1
7/30/2013,84,79, T
7/31/2013,84,78,0.05
8/1/2013,86,76,0.07
8/2/2013,87,74,0
8/3/2013,84,74,3.34
8/4/2013,85,75,0.31
8/5/2013,84,75,0.32
8/6/2013,83,77,0.11
8/7/2013,82,78, T
8/8/2013,83,78,0.01
8/9/2013,86,79,0.13
8/10/2013,81,73,3.79
8/11/2013,86,79,0
8/12/2013,85,75,0
8/13/2013,85,73,0
8/14/2013,84,78,0
8/15/2013,84,77,0.52
8/16/2013,80,75,3.4
8/17/2013,78,72,4.24
8/18/2013,83,78,0.3
8/19/2013,82,75,1.1
8/20/2013,87,73,0
8/21/2013,88,75,0.09
8/22/2013,88,79,0
8/23/2013,88,79,0
8/24/2013,88,77,0.03
8/25/2013,88,75,0.02
8/26/2013,87,76,0.08
8/27/2013,87,78,0.1
8/28/2013,88,77,0
8/29/2013,88,75,0
8/30/2013,89,77,0
8/31/2013,85,76,0.18
9/1/2013,81,75,1.87
9/2/2013,84,74,1.77
9/3/2013,88,73,0
9/4/2013,86,77,0
9/5/2013,88,75,0
9/6/2013,85,74,0
9/7/2013,82,77,0.27
9/8/2013,84,76,0.71
9/9/2013,85,78,0.02
9/10/2013,86,78,0.13
9/11/2013,87,81, T
9/12/2013,87,79,0.07
9/13/2013,85,76,0.28
9/14/2013,86,80, T
9/15/2013,86,80,0.01
9/16/2013,87,78, T
9/17/2013,82,78,0.32
9/18/2013,86,75,1.5
9/19/2013,86,80, T
9/20/2013,86,79, T
9/21/2013,84,78,0.45
9/22/2013,84,79,0.08
9/23/2013,86,80,0
9/24/2013,87,79, T
9/25/2013,87,76, T
9/26/2013,86,76,0
9/27/2013,88,79,0
9/28/2013,84,75,0.56
9/29/2013,87,75,0
9/30/2013,88,77,0.1
10/1/2013,89,75,0.08
10/2/2013,84,76,0.53
10/3/2013,89,76,0
10/4/2013,88,77,0
10/5/2013,89,80,0
10/6/2013,84,78,0.11
10/7/2013,89,78,0.01
10/8/2013,89,76,0.01
10/9/2013,89,77,0.01
10/10/2013,87,76,0.99
10/11/2013,83,77,0.22
10/12/2013,86,80,0.14
10/13/2013,86,79,0.07
10/14/2013,87,81, T
10/15/2013,86,77,0.59
10/16/2013,88,80,0.01
10/17/2013,87,80,0.01
10/18/2013,85,75,0.09
10/19/2013,80,76,0.93
10/20/2013,83,77,0.29
10/21/2013,86,79, T
10/22/2013,85,79,0.03
10/23/2013,85,79,0
10/24/2013,83,80, T
10/25/2013,85,77,0.04
10/26/2013,85,79,0
10/27/2013,87,78,0.03
10/28/2013,86,79,0
10/29/2013,84,77,0.01
10/30/2013,86,76,0.87
10/31/2013,81,76,0.64
11/1/2013,87,79,0.17
11/2/2013,88,77,0.03
11/3/2013,86,79,0.02
11/4/2013,87,80,0
11/5/2013,86,80,0
11/6/2013,86,79,0
11/7/2013,88,80,0
11/8/2013,88,79,0.03
11/9/2013,87,77,0.38
11/10/2013,84,77,0.06
11/11/2013,88,78,0.19
11/12/2013,88,77, T
11/13/2013,81,73,2.17
11/14/2013,85,74,0
11/15/2013,85,74,0.02
11/16/2013,87,75,0
11/17/2013,86,80,0.02
11/18/2013,84,79,0.18
11/19/2013,86,80,0.05
11/20/2013,88,77,0.2
11/21/2013,87,76,0.21
11/22/2013,84,76,0.03
11/23/2013,89,78, T
11/24/2013,89,77,0.35
11/25/2013,88,78,0.05
11/26/2013,89,81,0
11/27/2013,90,80,0
11/28/2013,84,77,0.39
11/29/2013,87,80,0.01
11/30/2013,82,78,1.35
12/1/2013,87,80,0.09
12/2/2013,86,76,0.38
12/3/2013,84,80,0.19
12/4/2013,86,78,0.03
12/5/2013,85,76,0.22
12/6/2013,85,76,0.65
12/7/2013,86,77,0.29
12/8/2013,88,79,0.09
12/9/2013,84,77,2.21
12/10/2013,86,77,1.14
12/11/2013,87,75,1.73
12/12/2013,88,79,0.04
12/13/2013,89,77,1.2
12/14/2013,89,77,0.17
12/15/2013,89,77,0
12/16/2013,90,81, T
12/17/2013,90,81,0.03
12/18/2013,89,80,0.02
12/19/2013,89,80,0.12
12/20/2013,88,78,0.15
12/21/2013,88,80,0.17
12/22/2013,90,80,0
12/23/2013,87,79,0.02
12/24/2013,82,76,0.46
12/25/2013,87,77,0
12/26/2013,90,78,0
12/27/2013,89,78,0.24
12/28/2013,88,82,0
12/29/2013,88,79,0
12/30/2013,90,77,2.01
12/31/2013,86,77,1.06
1/1/2014,81,77,2.68
1/2/2014,83,78,1.11
1/3/2014,87,77,1.45
1/4/2014,86,77,0.95
1/5/2014,86,78,0.19
1/6/2014,82,78,0.93
1/7/2014,84,75,1.72
1/8/2014,83,78,2.25
1/9/2014,84,78,1.31
1/10/2014,85,78,0.53
1/11/2014,86,80,0.05
1/12/2014,88,77,0.06
1/13/2014,85,75, T
1/14/2014,88,79,0.28
1/15/2014,89,80, T
1/16/2014,88,76,1.79
1/17/2014,88,75,0.02
1/18/2014,88,77,0
1/19/2014,86,77,0.11
1/20/2014,86,75,0.32
1/21/2014,87,75,0.04
1/22/2014,88,76,0.21
1/23/2014,89,77,0.15
1/24/2014,88,78,0.56
1/25/2014,87,76,0.94
1/26/2014,83,76,1.5
1/27/2014,87,76,0.08
1/28/2014,90,76,0.02
1/29/2014,87,78,0.02
1/30/2014,87,79,0.19
1/31/2014,88,78,0.08
2/1/2014,88,77,0.3
2/2/2014,89,81,0.08
2/3/2014,88,80,0
2/4/2014,87,79,0
2/5/2014,89,75,0
2/6/2014,87,76,0.2
2/7/2014,90,76,0
2/8/2014,91,77,1.13
2/9/2014,88,77,2.22
2/10/2014,89,80,0.07
2/11/2014,89,78,0.3
2/12/2014,88,79,0.04
2/13/2014,87,81,0
2/14/2014,88,79,0.14
2/15/2014,89,79,0.01
2/16/2014,91,79,0.03
2/17/2014,87,81,0.25
2/18/2014,91,77,0.66
2/19/2014,89,76,0.18
2/20/2014,87,78,1.76
2/21/2014,87,76,0.27
2/22/2014,89,76, T
2/23/2014,88,78,0.06
2/24/2014,88,79,0.5
2/25/2014,88,79,0.65
2/26/2014,86,79,1.17
2/27/2014,86,78,1.58
2/28/2014,87,79,0.05
3/1/2014,87,81,0.12
3/2/2014,88,80,0.52
3/3/2014,89,80,0.39
3/4/2014,86,81,0.02
3/5/2014,89,78,0
3/6/2014,88,76,2.43
3/7/2014,87,76,0.01
3/8/2014,87,78,0.31
3/9/2014,87,78,0.29
3/10/2014,88,79, T
3/11/2014,89,79,0.03
3/12/2014,90,78,0
3/13/2014,87,79,0.39
3/14/2014,87,78,0.42
3/15/2014,86,80,0.1
3/16/2014,88,82,0.01
3/17/2014,87,79,0.12
3/18/2014,86,79,0.07
3/19/2014,86,76,0.07
3/20/2014,87,76,0.49
3/21/2014,88,76,0
3/22/2014,87,77, T
3/23/2014,89,76,0.22
3/24/2014,89,78,0.59
3/25/2014,89,77,0
3/26/2014,88,76,0
3/27/2014,89,76,0.21
3/28/2014,89,77,0.14
3/29/2014,89,77,0
3/30/2014,89,75,0
3/31/2014,86,76,0
4/1/2014,82,76,1.35
4/2/2014,89,77,0
4/3/2014,90,79,0.43
4/4/2014,89,76,0.83
4/5/2014,89,78,0
4/6/2014,85,77,2.25
4/7/2014,88,76,0.18
4/8/2014,84,78,0.71
4/9/2014,88,76,0.55
4/10/2014,88,77,0.28
4/11/2014,89,78,0.22
4/12/2014,87,79,0.01
4/13/2014,88,79,0
4/14/2014,87,76,0.06
4/15/2014,89,77,0.03
4/16/2014,87,75,0.02
4/17/2014,86,76,0.03
4/18/2014,87,75,0.11
4/19/2014,85,76,1.71
4/20/2014,87,77,0.09
4/21/2014,87,81,0
4/22/2014,85,74,0
4/23/2014,86,76,0
4/24/2014,88,78,0.01
4/25/2014,84,77,0.6
4/26/2014,84,75,0.73
4/27/2014,84,78,1.15
4/28/2014,82,75,1.61
4/29/2014,86,75,0.39
4/30/2014,84,78,0.94
5/1/2014,88,76,0
5/2/2014,86,75,0
5/3/2014,85,78,0.01
5/4/2014,84,76,0
5/5/2014,85,74,0
5/6/2014,83,74,0.19
5/7/2014,85,73,0
5/8/2014,86,78,0.04
5/9/2014,86,74,0.05
5/10/2014,88,81,0.1
5/11/2014,87,80,0.15
5/12/2014,85,80,0.01
5/13/2014,85,79,0.23
5/14/2014,88,80,0.01
5/15/2014,88,81,0
5/16/2014,87,80,0.06
5/17/2014,88,82, T
5/18/2014,88,78,0.16
5/19/2014,85,77,1.06
5/20/2014,87,76,0.2
5/21/2014,82,77,0.52
5/22/2014,85,76,3.45
5/23/2014,85,79,0.14
5/24/2014,83,79,0.17
5/25/2014,85,79,0.22
5/26/2014,84,78,0.13
5/27/2014,88,77,0
5/28/2014,84,76,0.3
5/29/2014,83,79,0.55
5/30/2014,87,81,0.01
5/31/2014,85,79,0.08
6/1/2014,86,81,0.17
6/2/2014,86,81, T
6/3/2014,86,75,0.37
6/4/2014,85,74,0.18
6/5/2014,85,76,3.79
6/6/2014,84,78,0.03
6/7/2014,85,79,0.07
6/8/2014,84,78,0.05
6/9/2014,85,78,0
6/10/2014,83,79,0
6/11/2014,85,78,0.1
6/12/2014,85,78,0.05
6/13/2014,86,76,0.44
6/14/2014,86,75,0.04
6/15/2014,84,77,0.12
6/16/2014,83,76,0.81
6/17/2014,85,77,0.67
6/18/2014,86,79, T
6/19/2014,87,76, T
6/20/2014,85,76,0.03
6/21/2014,86,77,0.06
6/22/2014,84,80,0.01
6/23/2014,82,75,0.62
6/24/2014,83,76,0
6/25/2014,82,78,0.03
6/26/2014,80,75,0.28
6/27/2014,82,75,0.3
6/28/2014,84,79,0
6/29/2014,84,78,0
6/30/2014,84,79,0
7/1/2014,84,77,0
7/2/2014,81,76,0.07
7/3/2014,80,76,0.71
7/4/2014,83,76,0.22
7/5/2014,83,77,0.77
7/6/2014,87,77,0.4
7/7/2014,85,79,0.07
7/8/2014,87,78,0.05
7/9/2014,85,78,0.3
7/10/2014,81,78,0.07
7/11/2014,81,69,0
7/12/2014,83,66,0
7/13/2014,82,72,0.12
7/14/2014,84,74,0.11
7/15/2014,86,76,0
7/16/2014,83,75,0.01
7/17/2014,87,75, T
7/18/2014,87,73,0
7/19/2014,87,80,0
7/20/2014,87,77,0
7/21/2014,87,74,0
7/22/2014,86,79,0
7/23/2014,86,78,0.31
7/24/2014,82,76,0.03
7/25/2014,78,75,0.06
7/26/2014,78,75,0.02
7/27/2014,80,73,0.07
7/28/2014,85,76,0.08
7/29/2014,79,74,5.91
7/30/2014,79,72,3
7/31/2014,82,72,6.1
8/1/2014,83,77,0.17
8/2/2014,80,75,0.64
8/3/2014,82,75,0.09
8/4/2014,84,76,0.05
8/5/2014,85,77,0.12
8/6/2014,84,76,0.03
8/7/2014,85,76,0.08
8/8/2014,87,79,0
8/9/2014,87,77,0.01
8/10/2014,87,76,0
8/11/2014,87,77,0.11
8/12/2014,86,74,0.49
8/13/2014,87,77, T
8/14/2014,87,75, T
8/15/2014,88,77,0
8/16/2014,85,76,0.04
8/17/2014,85,75,0.11
8/18/2014,84,74,0.06
8/19/2014,81,74,0.5
8/20/2014,85,77,0.13
8/21/2014,86,78,0
8/22/2014,84,78, T
8/23/2014,82,76,0.08
8/24/2014,80,76,0
8/25/2014,79,76, T
8/26/2014,81,74,0.01
8/27/2014,80,75,0.07
8/28/2014,82,76, T
8/29/2014,83,77,0.03
8/30/2014,84,75,0.02
8/31/2014,83,77,0.38
9/1/2014,85,78, T
9/2/2014,85,78, T
9/3/2014,85,79, T
9/4/2014,87,79,0.01
9/5/2014,85,79,0
9/6/2014,88,79, T
9/7/2014,87,79,0
9/8/2014,84,79, T
9/9/2014,85,77,0.42
9/10/2014,85,78,0.03
9/11/2014,85,78,0.01
9/12/2014,85,79,0.02
9/13/2014,85,78,0.05
9/14/2014,83,77,0.14
9/15/2014,87,77,0.09
9/16/2014,89,79,0
9/17/2014,85,77,0.29
9/18/2014,85,76,0.16
9/19/2014,87,78,0
9/20/2014,89,78,0.01
9/21/2014,88,80,0
9/22/2014,86,76,0.07
9/23/2014,85,76,0.12
9/24/2014,85,76,0.2
9/25/2014,85,78,0.53
9/26/2014,88,78,0.14
9/27/2014,88,78, T
9/28/2014,87,78,0.15
9/29/2014,88,79,0.16
9/30/2014,88,80,0
10/1/2014,87,80,0.01
10/2/2014,90,80, T
10/3/2014,89,80,0.01
10/4/2014,90,81,0
10/5/2014,90,81, T
10/6/2014,90,81, T
10/7/2014,91,80, T
10/8/2014,90,80,0
10/9/2014,90,81,0
10/10/2014,91,80,0
10/11/2014,90,77,0.01
10/12/2014,91,78,0
10/13/2014,92,79,0.05
10/14/2014,82,75,0.75
10/15/2014,85,77,0.9
10/16/2014,83,78,0
10/17/2014,86,78,0.03
10/18/2014,86,78,0.02
10/19/2014,86,79,0
10/20/2014,86,79,0
10/21/2014,87,79,0
10/22/2014,87,80,0
10/23/2014,88,80,0
10/24/2014,90,78,0.07
10/25/2014,86,77,0.25
10/26/2014,89,79,0
10/27/2014,85,79,0.32
10/28/2014,89,78,0.1
10/29/2014,90,79,0.08
10/30/2014,82,76,0.08
10/31/2014,87,75,0
11/1/2014,84,77,0.83
11/2/2014,80,76,1.69
11/3/2014,81,72,3.23
11/4/2014,88,78,0.29
11/5/2014,86,79,0.05
11/6/2014,86,77, T
11/7/2014,85,77, T
11/8/2014,89,77,0.01
11/9/2014,89,76,0
11/10/2014,88,78,0.37
11/11/2014,85,78,0.36
11/12/2014,80,77,0.35
11/13/2014,85,76,0
11/14/2014,84,79,0
11/15/2014,84,79,0.06
11/16/2014,85,76,0.64
11/17/2014,88,81,0.01
11/18/2014,89,80,0.43
11/19/2014,88,80,0.14
11/20/2014,88,80,0
11/21/2014,86,80,0
11/22/2014,86,76,1.47
11/23/2014,85,74,1.5
11/24/2014,86,76,0.99
11/25/2014,83,76,0.25
11/26/2014,84,78,0.59
11/27/2014,90,78, T
11/28/2014,84,78,0.47
11/29/2014,86,77, T
11/30/2014,86,78,0.03
12/1/2014,87,78, T
12/2/2014,85,80,0
12/3/2014,85,81, T
12/4/2014,85,78,1.27
12/5/2014,87,77,1.05
12/6/2014,86,78,0.28
12/7/2014,86,81,0.04
12/8/2014,85,78,0.06
12/9/2014,82,78,1.14
12/10/2014,87,80,0.88
12/11/2014,86,78,0.11
12/12/2014,87,76,0.16
12/13/2014,86,81,0.01
12/14/2014,85,79,0.02
12/15/2014,87,77,0.11
12/16/2014,87,78,0.39
12/17/2014,87,77,0.02
12/18/2014,84,78,1
12/19/2014,83,75,2.34
12/20/2014,86,78,0.24
12/21/2014,83,77,3.14
12/22/2014,84,78,1.01
12/23/2014,88,81,0
12/24/2014,88,81,0
12/25/2014,88,79,0.02
12/26/2014,82,77,1.98
12/27/2014,85,80,0.17
12/28/2014,88,81,0.3
12/29/2014,90,78,0.03
12/30/2014,88,81,0.46
12/31/2014,85,79,0.45
1/1/2015,83,76,1.57
1/2/2015,86,76,0.28
1/3/2015,87,80,0.06
1/4/2015,86,77,2.1
1/5/2015,87,78,1.21
1/6/2015,85,77,0.69
1/7/2015,89,77,0.79
1/8/2015,86,77,0.21
1/9/2015,87,78,0.17
1/10/2015,89,78,0.23
1/11/2015,87,79,1.27
1/12/2015,89,76,0.14
1/13/2015,90,79,0.96
1/14/2015,90,78,0.01
1/15/2015,91,78,0
1/16/2015,91,80,0.47
1/17/2015,91,79,0
1/18/2015,89,79,0.1
1/19/2015,91,81,0
1/20/2015,81,75,4.05
1/21/2015,87,76,2.89
1/22/2015,86,77,0.01
1/23/2015,87,76,0
1/24/2015,87,77,0.78
1/25/2015,88,75,0
1/26/2015,88,79,0.86
1/27/2015,85,78,1.22
1/28/2015,89,79,1.04
1/29/2015,84,77,3.92
1/30/2015,85,78,0.7
1/31/2015,85,78,1.14
2/1/2015,85,79,0.15
2/2/2015,90,77,1.32
2/3/2015,89,76,0
2/4/2015,89,83,0
2/5/2015,89,78,0.86
2/6/2015,86,78,0.38
2/7/2015,87,79,0.37
2/8/2015,85,77,2.92
2/9/2015,89,76,0.12
2/10/2015,80,77,0.66
2/11/2015,89,78,0.01
2/12/2015,89,79,0.06
2/13/2015,90,77,0.32
2/14/2015,89,80,0.26
2/15/2015,90,82,0.22
2/16/2015,90,78,0.92
2/17/2015,88,77,0.54
2/18/2015,89,78,0.05
2/19/2015,91,80, T
2/20/2015,88,80,0.42
2/21/2015,88,78,0.87
2/22/2015,90,76,1.59
2/23/2015,89,78,0
2/24/2015,89,79,0
2/25/2015,88,78,0.02
2/26/2015,88,78,0.06
2/27/2015,90,80,0.04
2/28/2015,88,79,0.06
3/1/2015,89,80,0.13
3/2/2015,89,81, T
3/3/2015,89,79, T
3/4/2015,91,79,0.01
3/5/2015,90,78,0.55
3/6/2015,89,77,0.2
3/7/2015,87,77,0.04
3/8/2015,89,78,0
3/9/2015,86,78,0.06
3/10/2015,90,77,0.7
3/11/2015,88,79,0.04
3/12/2015,91,82,0
3/13/2015,90,80,0.42
3/14/2015,89,78,0.47
3/15/2015,87,79, T
3/16/2015,89,78,0.65
3/17/2015,88,77,0.02
3/18/2015,88,78,0.01
3/19/2015,90,79,0
3/20/2015,88,80,0.25
3/21/2015,89,81,0.05
3/22/2015,88,80,0.93
3/23/2015,90,79,0.06
3/24/2015,86,77,0.19
3/25/2015,87,80,0.21
3/26/2015,83,75,1.25
3/27/2015,88,73,0.04
3/28/2015,86,77, T
3/29/2015,86,77,0.37
3/30/2015,85,77,0.18
3/31/2015,88,77,0.03
4/1/2015,86,78,0.56
4/2/2015,87,75,0.58
4/3/2015,88,76,1.21
4/4/2015,86,78,0.45
4/5/2015,87,76,0.65
4/6/2015,87,79,0.01
4/7/2015,86,79,0.02
4/8/2015,86,78, T
4/9/2015,86,81,0.01
4/10/2015,89,80,0.35
4/11/2015,89,80,0.05
4/12/2015,90,82,0
4/13/2015,89,77,0.23
4/14/2015,88,76,0.57
4/15/2015,88,77,0.18
4/16/2015,89,80,0.05
4/17/2015,87,78,0.35
4/18/2015,83,76,2.47
4/19/2015,89,78,0
4/20/2015,89,78,0.01
4/21/2015,88,77,0
4/22/2015,86,76,5.32
4/23/2015,85,76,0.26
4/24/2015,87,77,0.66
4/25/2015,88,78,0.28
4/26/2015,86,75,0
4/27/2015,86,76, T
4/28/2015,89,79,0
4/29/2015,89,77,0
4/30/2015,88,78,0.08
5/1/2015,88,79,0.31
5/2/2015,87,80,0.06
5/3/2015,87,78,0.98
5/4/2015,87,78,0.42
5/5/2015,82,79,0.27
5/6/2015,82,76,3.49
5/7/2015,83,77,1.58
5/8/2015,83,79,0.03
5/9/2015,86,79,0
5/10/2015,87,77,1.71
5/11/2015,87,77,0.43
5/12/2015,83,78,0.08
5/13/2015,84,80,0.08
5/14/2015,87,80,0.13
5/15/2015,85,79,0.31
5/16/2015,88,77,0.3
5/17/2015,82,75,1.54
5/18/2015,82,77,0
5/19/2015,83,77,0.09
5/20/2015,82,78,0.01
5/21/2015,82,78,0.72
5/22/2015,80,75,1.5
5/23/2015,84,76,0.54
5/24/2015,87,75,0.73
5/25/2015,86,77,0.31
5/26/2015,88,80,0
5/27/2015,87,79,0.26
5/28/2015,88,77,0.22
5/29/2015,83,78,0.16
5/30/2015,82,75,0.33
5/31/2015,86,75,0
6/1/2015,85,80, T
6/2/2015,86,80, T
6/3/2015,87,80,0
6/4/2015,86,81,0
6/5/2015,87,79,0.11
6/6/2015,86,81,0
6/7/2015,87,80,0.08
6/8/2015,87,79,0
6/9/2015,84,79, T
6/10/2015,82,80, T
6/11/2015,83,79,0.11
6/12/2015,81,78,1.35
6/13/2015,82,75,1.57
6/14/2015,85,75,0.01
6/15/2015,84,76,0.52
6/16/2015,85,75,0
6/17/2015,82,76,1.34
6/18/2015,79,77,1.34
6/19/2015,81,77,0
6/20/2015,83,77,0
6/21/2015,85,79,0
6/22/2015,84,79,0
6/23/2015,85,77,0.15
6/24/2015,83,74,1.41
6/25/2015,81,77,0.01
6/26/2015,80,77, T
6/27/2015,79,77,0.02
6/28/2015,80,77,0.02
6/29/2015,80,76,1.02
6/30/2015,81,75,0.01
7/1/2015,85,76,0.49
7/2/2015,80,76,0.32
7/3/2015,81,77,0.03
7/4/2015,85,78, T
7/5/2015,84,75,0.15
7/6/2015,84,75,0
7/7/2015,83,78,0.15
7/8/2015,85,77,0.04
7/9/2015,86,75,0.86
7/10/2015,83,75,0.65
7/11/2015,86,78,0.05
7/12/2015,87,78,0.08
7/13/2015,81,77,0.4
7/14/2015,80,77, T
7/15/2015,80,76,0
7/16/2015,82,77,0
7/17/2015,84,78,0
7/18/2015,83,77,0
7/19/2015,85,77,0
7/20/2015,83,78,0
7/21/2015,82,79,0
7/22/2015,80,76,0.08
7/23/2015,80,76,0.01
7/24/2015,82,76,0.06
7/25/2015,81,76,0.16
7/26/2015,80,76,0.31
7/27/2015,81,77,0.06
7/28/2015,82,77,0.02
7/29/2015,83,78,0
7/30/2015,81,76,0.01
7/31/2015,80,77,0.06
8/1/2015,85,75,0.61
8/2/2015,78,73,0.29
8/3/2015,81,77, T
8/4/2015,82,75,0.01
8/5/2015,82,77, T
8/6/2015,83,77,0
8/7/2015,85,78,0.16
8/8/2015,85,77,0.36
8/9/2015,83,77,0.87
8/10/2015,86,75,2.38
8/11/2015,80,75,1.79
8/12/2015,79,76,0.03
8/13/2015,78,74,0.09
8/14/2015,81,72,0
8/15/2015,82,72,0
8/16/2015,85,77,0
8/17/2015,83,77,0
8/18/2015,84,75,0.02
8/19/2015,81,75,0.04
8/20/2015,83,75,0
8/21/2015,84,74, T
8/22/2015,83,77, T
8/23/2015,83,76,0.02
8/24/2015,88,76,0
8/25/2015,83,78,0.01
8/26/2015,82,77, T
8/27/2015,83,76, T
8/28/2015,82,74,0.07
8/29/2015,81,75, T
8/30/2015,81,74,0
8/31/2015,81,76,0
9/1/2015,83,76,0
9/2/2015,86,76,0
9/3/2015,85,77,0
9/4/2015,84,78,0
9/5/2015,84,76,0
9/6/2015,86,71,0
9/7/2015,84,71,0
9/8/2015,83,77, T
9/9/2015,79,75, T
9/10/2015,84,74,0.11
9/11/2015,80,74,0.38
9/12/2015,82,74,0
9/13/2015,80,72,0.04
9/14/2015,80,74,0.04
9/15/2015,82,76, T
9/16/2015,81,75,0.12
9/17/2015,83,78,0
9/18/2015,85,78,0.01
9/19/2015,86,79,0.02
9/20/2015,87,76,0.24
9/21/2015,88,78,0.14
9/22/2015,88,75,0
9/23/2015,85,74,0
9/24/2015,88,79,0
9/25/2015,88,77,0
9/26/2015,89,79,0
9/27/2015,90,78,0.02
9/28/2015,91,80,0
9/29/2015,86,79,0.06
9/30/2015,85,77,0.02
10/1/2015,83,74,0.14
10/2/2015,84,77, T
10/3/2015,80,76,0.9
10/4/2015,82,77,0.13
10/5/2015,81,77,0.94
10/6/2015,82,75,0.12
10/7/2015,81,75,0.01
10/8/2015,79,75,0.03
10/9/2015,81,76,0.05
10/10/2015,83,78,1.46
10/11/2015,87,76,2.04
10/12/2015,88,77,0.18
10/13/2015,82,76,0.93
10/14/2015,81,78,0.76
10/15/2015,82,78,0.07
10/16/2015,82,77,0.12
10/17/2015,84,78,0.02
10/18/2015,85,78,0.04
10/19/2015,84,78,0
10/20/2015,84,78, T
10/21/2015,85,76,0.06
10/22/2015,85,78,0.04
10/23/2015,84,78,0.01
10/24/2015,85,78,0
10/25/2015,85,78,0.05
10/26/2015,85,78,0.01
10/27/2015,85,78,0
10/28/2015,85,78,0.01
10/29/2015,85,72,0.03
10/30/2015,87,79,0
10/31/2015,88,80,0.15
11/1/2015,88,80,0
11/2/2015,87,78,0.08
11/3/2015,87,80,0
11/4/2015,86,80, T
11/5/2015,89,80,0
11/6/2015,87,80,0
11/7/2015,87,80,0.15
11/8/2015,88,80,0
11/9/2015,87,80,0
11/10/2015,88,80,0
11/11/2015,88,81,0
11/12/2015,89,79,0.23
11/13/2015,86,78,0.12
11/14/2015,86,77,0.7
11/15/2015,87,75,2.37
11/16/2015,88,78,0.17
11/17/2015,89,78,0.09
11/18/2015,90,81,0.1
11/19/2015,90,80,0.37
11/20/2015,86,77,0.85
11/21/2015,87,76,1.83
11/22/2015,88,76,0.64
11/23/2015,88,77,0.52
11/24/2015,87,79,0.89
11/25/2015,84,78,1.52
11/26/2015,83,76,2.69
11/27/2015,84,77,4.08
11/28/2015,85,79,3.74
11/29/2015,86,79,0.04
11/30/2015,84,78,0.16
12/1/2015,83,77,0.24
12/2/2015,84,76,0.07
12/3/2015,84,73,0
12/4/2015,86,74,0.14
12/5/2015,87,79,0
12/6/2015,88,81,0
12/7/2015,86,80,0
12/8/2015,86,79,0
12/9/2015,85,78,0
12/10/2015,86,79, T
12/11/2015,88,80,0
12/12/2015,88,80,0
