DATE,AWND,PRCP,TMAX,TMIN,RH_pct,AWND_filled,RH_pct_filled
2000-12-02,16.78,0.0,89.0,82.0,85.75,16.78,85.75
2000-12-03,15.43,0.23,89.0,79.0,88.125,15.43,88.125
2000-12-04,9.62,0.17,90.0,78.0,89.125,9.62,89.125
2000-12-05,10.29,0.0,89.0,78.0,88.875,10.29,88.875
2000-12-06,10.29,0.05,89.0,79.0,84.54166666666667,10.29,84.54166666666667
2000-12-07,9.17,0.0,90.0,78.0,85.66666666666667,9.17,85.66666666666667
2000-12-08,9.62,0.01,90.0,76.0,88.375,9.62,88.375
2000-12-09,9.62,0.47,90.0,78.0,90.41666666666667,9.62,90.41666666666667
2000-12-10,5.82,0.02,91.0,76.0,89.21739130434783,5.82,89.21739130434783
2000-12-11,5.82,0.14,88.0,78.0,90.95833333333333,5.82,90.95833333333333
2000-12-12,11.86,0.05,91.0,81.0,87.25,11.86,87.25
2000-12-13,12.3,0.17,91.0,80.0,90.26086956521739,12.3,90.26086956521739
2000-12-14,8.05,0.64,86.0,78.0,94.125,8.05,94.125
2000-12-15,11.18,3.34,88.0,77.0,92.8,11.18,92.8
2000-12-16,8.95,0.48,89.0,77.0,91.75,8.95,91.75
2000-12-17,9.4,0.01,88.0,77.0,89.375,9.4,89.375
2000-12-18,6.93,0.63,89.0,77.0,83.04166666666667,6.93,83.04166666666667
2000-12-19,5.82,0.0,89.0,76.0,76.16666666666667,5.82,76.16666666666667
2000-12-20,4.92,0.0,90.0,76.0,75.69565217391305,4.92,75.69565217391305
2000-12-21,9.4,0.56,91.0,79.0,79.79166666666667,9.4,79.79166666666667
2000-12-22,11.86,0.2,89.0,80.0,79.70833333333333,11.86,79.70833333333333
2000-12-23,8.5,0.0,89.0,77.0,76.0,8.5,76.0
2000-12-24,10.29,0.0,89.0,78.0,73.625,10.29,73.625
2000-12-25,9.4,0.0,89.0,75.0,72.375,9.4,72.375
2000-12-26,10.29,0.0,89.0,76.0,72.66666666666667,10.29,72.66666666666667
2000-12-27,7.61,0.0,90.0,78.0,75.375,7.61,75.375
2000-12-28,6.49,0.03,90.0,76.0,80.20833333333333,6.49,80.20833333333333
2000-12-29,8.5,1.42,92.0,77.0,76.17391304347827,8.5,76.17391304347827
2000-12-30,11.86,0.23,91.0,81.0,75.08333333333333,11.86,75.08333333333333
2000-12-31,9.17,1.56,86.0,77.0,86.56521739130434,9.17,86.56521739130434
2001-01-01,8.5,0.0,89.0,77.0,80.3913043478261,8.5,80.3913043478261
2001-01-02,11.63,0.25,89.0,76.0,81.29166666666667,11.63,81.29166666666667
2001-01-03,13.87,0.04,90.0,80.0,76.41666666666667,13.87,76.41666666666667
2001-01-04,10.96,0.16,89.0,78.0,74.54166666666667,10.96,74.54166666666667
2001-01-05,7.16,0.0,89.0,78.0,76.5,7.16,76.5
2001-01-06,5.59,0.21,88.0,76.0,83.04166666666667,5.59,83.04166666666667
2001-01-07,7.16,1.97,92.0,77.0,83.625,7.16,83.625
2001-01-08,8.05,0.41,91.0,78.0,78.69565217391305,8.05,78.69565217391305
2001-01-09,7.38,0.0,93.0,77.0,78.83333333333333,7.38,78.83333333333333
2001-01-10,9.84,0.0,89.0,77.0,79.16666666666667,9.84,79.16666666666667
2001-01-11,13.2,0.1,90.0,82.0,73.91666666666667,13.2,73.91666666666667
2001-01-12,11.63,0.09,90.0,80.0,77.36,11.63,77.36
2001-01-13,11.41,0.19,90.0,78.0,77.45833333333333,11.41,77.45833333333333
2001-01-14,15.21,0.0,90.0,80.0,73.34782608695652,15.21,73.34782608695652
2001-01-15,9.4,0.0,91.0,80.0,70.79166666666667,9.4,70.79166666666667
2001-01-16,7.61,0.0,91.0,78.0,78.04347826086956,7.61,78.04347826086956
2001-01-17,6.49,0.2,92.0,77.0,79.375,6.49,79.375
2001-01-18,8.95,0.02,90.0,78.0,75.04166666666667,8.95,75.04166666666667
2001-01-19,11.41,0.01,91.0,79.0,72.33333333333333,11.41,72.33333333333333
2001-01-20,9.4,0.0,91.0,79.0,72.45833333333333,9.4,72.45833333333333
2001-01-21,8.28,0.05,91.0,76.0,79.375,8.28,79.375
2001-01-22,7.61,0.9,87.0,77.0,83.625,7.61,83.625
2001-01-23,10.74,0.0,90.0,78.0,71.82608695652173,10.74,71.82608695652173
2001-01-24,9.62,0.05,90.0,78.0,75.45833333333333,9.62,75.45833333333333
2001-01-25,7.38,1.02,91.0,77.0,77.44,7.38,77.44
2001-01-26,6.71,0.51,89.0,75.0,83.52,6.71,83.52
2001-01-27,6.49,0.01,92.0,78.0,77.52173913043478,6.49,77.52173913043478
2001-01-28,8.5,0.02,90.0,78.0,77.92,8.5,77.92
2001-01-29,10.07,0.05,90.0,82.0,77.6086956521739,10.07,77.6086956521739
2001-01-30,7.83,0.02,90.0,79.0,78.5,7.83,78.5
2001-01-31,9.17,0.11,90.0,78.0,78.34782608695652,9.17,78.34782608695652
2001-02-01,7.38,0.01,93.0,78.0,76.0,7.38,76.0
2001-02-02,6.49,0.01,88.0,78.0,76.16666666666667,6.49,76.16666666666667
2001-02-03,12.08,0.38,90.0,78.0,77.8695652173913,12.08,77.8695652173913
2001-02-04,5.82,0.05,87.0,78.0,83.41666666666667,5.82,83.41666666666667
2001-02-05,7.38,0.0,90.0,76.0,80.91666666666667,7.38,80.91666666666667
2001-02-06,6.71,0.0,91.0,77.0,76.69565217391305,6.71,76.69565217391305
2001-02-07,9.62,0.23,90.0,78.0,77.5,9.62,77.5
2001-02-08,10.51,0.04,89.0,78.0,78.88,10.51,78.88
2001-02-09,12.53,0.46,87.0,76.0,82.48148148148148,12.53,82.48148148148148
2001-02-10,6.04,0.0,89.0,75.0,79.83333333333333,6.04,79.83333333333333
2001-02-11,4.92,0.01,91.0,76.0,78.41666666666667,4.92,78.41666666666667
2001-02-12,9.62,0.32,91.0,77.0,75.95833333333333,9.62,75.95833333333333
2001-02-13,11.63,1.28,90.0,77.0,83.91666666666667,11.63,83.91666666666667
2001-02-14,12.08,0.87,89.0,76.0,82.47826086956522,12.08,82.47826086956522
2001-02-15,7.16,0.0,88.0,76.0,82.20833333333333,7.16,82.20833333333333
2001-02-16,6.93,0.14,89.0,77.0,79.78260869565217,6.93,79.78260869565217
2001-02-17,6.93,0.04,89.0,77.0,80.08695652173913,6.93,80.08695652173913
2001-02-18,6.71,0.0,91.0,78.0,79.08,6.71,79.08
2001-02-19,6.26,0.19,88.0,77.0,82.70833333333333,6.26,82.70833333333333
2001-02-20,7.16,0.29,92.0,76.0,77.75,7.16,77.75
2001-02-21,8.72,0.0,91.0,79.0,77.20833333333333,8.72,77.20833333333333
2001-02-22,5.82,0.59,90.0,78.0,80.20833333333333,5.82,80.20833333333333
2001-02-23,7.83,2.93,92.0,76.0,88.26086956521739,7.83,88.26086956521739
2001-02-24,7.61,0.0,90.0,79.0,78.375,7.61,78.375
2001-02-25,6.49,0.04,92.0,79.0,78.29166666666667,6.49,78.29166666666667
2001-02-26,7.83,3.7,91.0,75.0,81.96153846153847,7.83,81.96153846153847
2001-02-27,9.4,1.1,87.0,76.0,85.41666666666667,9.4,85.41666666666667
2001-02-28,12.08,0.99,85.0,78.0,80.33333333333333,12.08,80.33333333333333
2001-03-01,15.43,0.79,86.0,79.0,81.91666666666667,15.43,81.91666666666667
2001-03-02,17.0,1.53,86.0,79.0,83.47619047619048,17.0,83.47619047619048
2001-03-03,17.0,0.4,88.0,79.0,78.04166666666667,17.0,78.04166666666667
2001-03-04,11.18,0.22,92.0,80.0,75.625,11.18,75.625
2001-03-05,6.04,2.01,87.0,77.0,89.56521739130434,6.04,89.56521739130434
2001-03-06,6.04,0.01,90.0,79.0,77.73913043478261,6.04,77.73913043478261
2001-03-07,6.71,0.15,90.0,77.0,82.91304347826087,6.71,82.91304347826087
2001-03-08,6.71,0.03,90.0,77.0,82.25,6.71,82.25
2001-03-09,5.37,1.28,90.0,78.0,87.95652173913044,5.37,87.95652173913044
2001-03-10,6.93,0.37,90.0,79.0,83.25,6.93,83.25
2001-03-11,8.72,0.02,91.0,79.0,77.375,8.72,77.375
2001-03-12,10.51,0.08,90.0,78.0,80.79166666666667,10.51,80.79166666666667
2001-03-13,8.95,0.24,87.0,78.0,84.54166666666667,8.95,84.54166666666667
2001-03-14,6.04,2.34,82.0,74.0,92.625,6.04,92.625
2001-03-15,6.04,0.03,87.0,76.0,84.54166666666667,6.04,84.54166666666667
2001-03-16,7.83,0.51,87.0,79.0,81.65217391304348,7.83,81.65217391304348
2001-03-17,6.71,0.08,92.0,78.0,80.0,6.71,80.0
2001-03-18,6.71,0.0,88.0,78.0,82.33333333333333,6.71,82.33333333333333
2001-03-19,5.82,0.59,90.0,76.0,85.16666666666667,5.82,85.16666666666667
2001-03-20,7.38,0.0,89.0,77.0,80.65217391304348,7.38,80.65217391304348
2001-03-21,8.5,0.03,90.0,78.0,81.33333333333333,8.5,81.33333333333333
2001-03-22,14.54,0.65,90.0,81.0,80.79166666666667,14.54,80.79166666666667
2001-03-23,14.32,0.06,90.0,82.0,77.91666666666667,14.32,77.91666666666667
2001-03-24,12.97,0.01,90.0,81.0,77.83333333333333,12.97,77.83333333333333
2001-03-25,7.38,0.62,89.0,76.0,85.3913043478261,7.38,85.3913043478261
2001-03-26,9.62,0.11,90.0,77.0,82.0,9.62,82.0
2001-03-27,7.38,0.21,88.0,76.0,86.12,7.38,86.12
2001-03-28,6.71,1.94,93.0,76.0,80.41666666666667,6.71,80.41666666666667
2001-03-29,4.92,0.88,85.0,77.0,86.08,4.92,86.08
2001-03-30,9.62,0.01,89.0,77.0,77.75,9.62,77.75
2001-03-31,6.49,0.01,90.0,78.0,83.6086956521739,6.49,83.6086956521739
2001-04-01,8.5,0.54,90.0,79.0,80.79166666666667,8.5,80.79166666666667
2001-04-02,8.28,0.6,83.0,77.0,87.625,8.28,87.625
2001-04-03,8.95,0.15,89.0,79.0,79.75,8.95,79.75
2001-04-04,6.49,0.27,87.0,78.0,83.8695652173913,6.49,83.8695652173913
2001-04-05,6.49,0.44,89.0,77.0,85.16666666666667,6.49,85.16666666666667
2001-04-06,6.49,0.0,89.0,75.0,81.17391304347827,6.49,81.17391304347827
2001-04-07,6.26,0.06,90.0,77.0,83.625,6.26,83.625
2001-04-08,4.03,0.0,89.0,77.0,81.79166666666667,4.03,81.79166666666667
2001-04-09,4.7,0.01,90.0,76.0,81.25,4.7,81.25
2001-04-10,4.7,0.0,89.0,78.0,83.79166666666667,4.7,83.79166666666667
2001-04-11,4.47,1.77,85.0,77.0,91.52173913043478,4.47,91.52173913043478
2001-04-12,4.7,0.32,89.0,77.0,84.34782608695652,4.7,84.34782608695652
2001-04-13,6.49,0.81,87.0,79.0,83.73913043478261,6.49,83.73913043478261
2001-04-14,5.37,0.12,89.0,78.0,83.20833333333333,5.37,83.20833333333333
2001-04-15,10.29,0.09,89.0,79.0,84.21739130434783,10.29,84.21739130434783
2001-04-16,8.5,0.0,88.0,78.0,78.0,8.5,78.0
2001-04-17,9.4,0.1,88.0,80.0,75.54545454545455,9.4,75.54545454545455
2001-04-18,8.05,0.17,88.0,79.0,82.625,8.05,82.625
2001-04-19,10.29,0.0,88.0,83.0,66.70833333333333,10.29,66.70833333333333
2001-04-20,8.5,0.0,89.0,79.0,71.04545454545455,8.5,71.04545454545455
2001-04-21,5.37,0.0,89.0,75.0,78.04166666666667,5.37,78.04166666666667
2001-04-22,7.16,0.06,89.0,76.0,78.83333333333333,7.16,78.83333333333333
2001-04-23,5.59,0.17,87.0,78.0,88.375,5.59,88.375
2001-04-24,7.38,0.0,86.0,78.0,80.95833333333333,7.38,80.95833333333333
2001-04-25,8.72,0.23,89.0,83.0,78.0,8.72,78.0
2001-04-26,5.82,0.0,89.0,79.0,77.41666666666667,5.82,77.41666666666667
2001-04-27,6.93,0.0,89.0,77.0,81.52173913043478,6.93,81.52173913043478
2001-04-28,4.25,0.71,90.0,78.0,84.75,4.25,84.75
2001-04-29,3.8,0.0,89.0,78.0,85.16666666666667,3.8,85.16666666666667
2001-04-30,2.91,0.0,89.0,78.0,84.65217391304348,2.91,84.65217391304348
2001-05-01,6.71,1.04,86.0,77.0,86.45833333333333,6.71,86.45833333333333
2001-05-02,8.28,0.0,88.0,78.0,75.08333333333333,8.28,75.08333333333333
2001-05-03,7.16,0.0,89.0,78.0,78.43478260869566,7.16,78.43478260869566
2001-05-04,7.61,0.64,89.0,78.0,80.58333333333333,7.61,80.58333333333333
2001-05-05,11.18,0.1,88.0,79.0,78.08695652173913,11.18,78.08695652173913
2001-05-06,13.2,0.0,88.0,83.0,75.25,13.2,75.25
2001-05-07,13.87,0.01,89.0,80.0,76.04347826086956,13.87,76.04347826086956
2001-05-08,12.75,0.01,88.0,82.0,75.125,12.75,75.125
2001-05-09,10.51,0.0,87.0,81.0,69.95833333333333,10.51,69.95833333333333
2001-05-10,7.61,0.0,87.0,76.0,67.83333333333333,7.61,67.83333333333333
2001-05-11,11.86,0.05,88.0,77.0,73.375,11.86,73.375
2001-05-12,8.28,0.39,86.0,80.0,85.12,8.28,85.12
2001-05-13,6.93,1.2,85.0,77.0,86.58333333333333,6.93,86.58333333333333
2001-05-14,5.82,0.23,86.0,77.0,80.5,5.82,80.5
2001-05-15,4.47,0.0,89.0,78.0,85.77272727272727,4.47,85.77272727272727
2001-05-16,2.91,0.0,88.0,78.0,86.36363636363636,2.91,86.36363636363636
2001-05-17,12.08,0.12,84.0,78.0,85.91666666666667,12.08,85.91666666666667
2001-05-18,16.55,0.0,83.0,81.0,68.04166666666667,16.55,68.04166666666667
2001-05-19,17.45,0.0,85.0,80.0,60.375,17.45,60.375
2001-05-20,13.2,0.0,84.0,81.0,67.29166666666667,13.2,67.29166666666667
2001-05-21,13.87,0.0,86.0,82.0,67.56521739130434,13.87,67.56521739130434
2001-05-22,10.74,0.04,88.0,82.0,74.95833333333333,10.74,74.95833333333333
2001-05-23,13.42,0.17,86.0,80.0,82.54166666666667,13.42,82.54166666666667
2001-05-24,11.18,0.64,87.0,79.0,85.91666666666667,11.18,85.91666666666667
2001-05-25,7.61,0.0,88.0,79.0,85.21739130434783,7.61,85.21739130434783
2001-05-26,10.29,0.0,88.0,83.0,79.125,10.29,79.125
2001-05-27,11.41,0.0,87.0,81.0,75.5,11.41,75.5
2001-05-28,8.5,0.14,87.0,79.0,79.68,8.5,79.68
2001-05-29,9.17,0.01,87.0,78.0,79.70833333333333,9.17,79.70833333333333
2001-05-30,7.61,0.0,87.0,79.0,74.83333333333333,7.61,74.83333333333333
2001-05-31,10.74,0.0,87.0,82.0,73.56521739130434,10.74,73.56521739130434
2001-06-01,12.3,0.0,87.0,83.0,76.95833333333333,12.3,76.95833333333333
2001-06-02,14.76,0.0,86.0,82.0,76.45833333333333,14.76,76.45833333333333
2001-06-03,15.21,0.13,86.0,80.0,82.32,15.21,82.32
2001-06-04,10.96,0.56,84.0,79.0,85.91304347826087,10.96,85.91304347826087
2001-06-05,7.61,0.0,87.0,78.0,79.91304347826087,7.61,79.91304347826087
2001-06-06,4.7,0.04,86.0,77.0,83.70833333333333,4.7,83.70833333333333
2001-06-07,4.7,0.0,87.0,76.0,85.3913043478261,4.7,85.3913043478261
2001-06-08,8.72,0.05,85.0,77.0,86.6086956521739,8.72,86.6086956521739
2001-06-09,13.87,0.79,85.0,78.0,84.5,13.87,84.5
2001-06-10,14.09,1.62,86.0,76.0,89.5,14.09,89.5
2001-06-11,6.49,0.44,88.0,77.0,86.08333333333333,6.49,86.08333333333333
2001-06-12,6.71,0.01,90.0,78.0,80.83333333333333,6.71,80.83333333333333
2001-06-13,6.93,0.15,88.0,75.0,85.66666666666667,6.93,85.66666666666667
2001-06-14,5.37,0.0,88.0,77.0,83.0,5.37,83.0
2001-06-15,6.26,0.0,87.0,78.0,81.36,6.26,81.36
2001-06-16,8.5,0.0,87.0,77.0,79.83333333333333,8.5,79.83333333333333
2001-06-17,8.95,0.0,87.0,78.0,77.75,8.95,77.75
2001-06-18,9.4,0.0,87.0,77.0,75.875,9.4,75.875
2001-06-19,8.72,0.0,87.0,78.0,78.79166666666667,8.72,78.79166666666667
2001-06-20,11.86,0.08,86.0,79.0,85.16666666666667,11.86,85.16666666666667
2001-06-21,10.96,0.46,86.0,79.0,85.625,10.96,85.625
2001-06-22,14.09,0.0,88.0,83.0,80.25,14.09,80.25
2001-06-23,12.08,0.07,87.0,79.0,81.29166666666667,12.08,81.29166666666667
2001-06-24,10.29,0.0,88.0,80.0,79.82608695652173,10.29,79.82608695652173
2001-06-25,11.63,0.01,87.0,82.0,77.20833333333333,11.63,77.20833333333333
2001-06-26,10.29,0.0,88.0,83.0,76.41666666666667,10.29,76.41666666666667
2001-06-27,9.62,0.0,87.0,82.0,76.375,9.62,76.375
2001-06-28,4.47,0.2,85.0,78.0,85.08333333333333,4.47,85.08333333333333
2001-06-29,4.25,0.0,86.0,77.0,85.66666666666667,4.25,85.66666666666667
2001-06-30,4.03,0.0,90.0,78.0,80.04545454545455,4.03,80.04545454545455
2001-07-01,6.49,0.0,89.0,79.0,74.41666666666667,6.49,74.41666666666667
2001-07-02,4.7,0.27,91.0,80.0,77.29166666666667,4.7,77.29166666666667
2001-07-03,2.46,0.34,91.0,78.0,84.875,2.46,84.875
2001-07-04,3.58,0.0,88.0,77.0,84.16666666666667,3.58,84.16666666666667
2001-07-05,3.8,0.0,87.0,76.0,81.54166666666667,3.8,81.54166666666667
2001-07-06,5.14,0.0,88.0,76.0,82.20833333333333,5.14,82.20833333333333
2001-07-07,8.5,0.02,88.0,78.0,78.79166666666667,8.5,78.79166666666667
2001-07-08,11.63,0.01,87.0,79.0,79.58333333333333,11.63,79.58333333333333
2001-07-09,12.53,0.0,87.0,82.0,70.375,12.53,70.375
2001-07-10,6.71,0.0,87.0,73.0,75.56521739130434,6.71,75.56521739130434
2001-07-11,8.72,0.0,88.0,78.0,74.625,8.72,74.625
2001-07-12,7.38,0.0,88.0,76.0,79.04166666666667,7.38,79.04166666666667
2001-07-13,14.32,0.12,85.0,80.0,78.70833333333333,14.32,78.70833333333333
2001-07-14,10.29,2.86,83.0,74.0,88.125,10.29,88.125
2001-07-15,7.61,0.0,84.0,75.0,82.25,7.61,82.25
2001-07-16,3.13,0.0,89.0,74.0,66.82608695652173,3.13,66.82608695652173
2001-07-17,4.7,0.0,86.0,74.0,80.375,4.7,80.375
2001-07-18,2.68,0.0,85.0,71.0,78.33333333333333,2.68,78.33333333333333
2001-07-19,6.49,0.0,86.0,71.0,74.16666666666667,6.49,74.16666666666667
2001-07-20,6.71,0.14,86.0,76.0,82.875,6.71,82.875
2001-07-21,7.38,0.0,87.0,74.0,80.125,7.38,80.125
2001-07-22,8.5,0.0,87.0,74.0,78.8695652173913,8.5,78.8695652173913
2001-07-23,10.51,0.17,88.0,79.0,79.69565217391305,10.51,79.69565217391305
2001-07-24,5.82,0.02,87.0,79.0,82.54166666666667,5.82,82.54166666666667
2001-07-25,14.99,0.63,83.0,76.0,84.3913043478261,14.99,84.3913043478261
2001-07-26,20.8,0.11,81.0,75.0,71.04347826086956,20.8,71.04347826086956
2001-07-27,19.91,0.0,84.0,78.0,69.125,19.91,69.125
2001-07-28,20.36,0.0,84.0,79.0,61.458333333333336,20.36,61.458333333333336
2001-07-29,21.03,0.0,85.0,77.0,64.6086956521739,21.03,64.6086956521739
2001-07-30,17.22,0.0,85.0,80.0,65.04166666666667,17.22,65.04166666666667
2001-07-31,11.41,0.0,86.0,74.0,67.65217391304348,11.41,67.65217391304348
2001-08-01,9.4,0.0,86.0,74.0,78.75,9.4,78.75
2001-08-02,9.4,0.02,87.0,80.0,77.625,9.4,77.625
2001-08-03,7.83,0.08,87.0,76.0,87.04166666666667,7.83,87.04166666666667
2001-08-04,12.53,0.57,87.0,79.0,82.0,12.53,82.0
2001-08-05,15.21,0.09,84.0,78.0,83.58333333333333,15.21,83.58333333333333
2001-08-06,12.3,0.1,87.0,78.0,81.29166666666667,12.3,81.29166666666667
2001-08-07,15.88,0.26,87.0,78.0,79.08333333333333,15.88,79.08333333333333
2001-08-08,17.0,0.0,86.0,81.0,72.95833333333333,17.0,72.95833333333333
2001-08-09,15.21,0.0,85.0,80.0,69.29166666666667,15.21,69.29166666666667
2001-08-10,9.62,0.0,85.0,76.0,78.625,9.62,78.625
2001-08-11,7.83,0.1,86.0,79.0,83.91666666666667,7.83,83.91666666666667
2001-08-12,11.63,0.0,87.0,79.0,81.83333333333333,11.63,81.83333333333333
2001-08-13,11.41,0.0,87.0,81.0,80.54166666666667,11.41,80.54166666666667
2001-08-14,10.29,0.27,86.0,78.0,82.5,10.29,82.5
2001-08-15,8.28,0.29,89.0,78.0,77.78260869565217,8.28,77.78260869565217
2001-08-16,10.96,0.0,90.0,82.0,71.5,10.96,71.5
2001-08-17,7.83,0.28,88.0,78.0,81.84,7.83,81.84
2001-08-18,8.5,0.03,83.0,77.0,83.95833333333333,8.5,83.95833333333333
2001-08-19,9.62,0.01,85.0,77.0,81.45833333333333,9.62,81.45833333333333
2001-08-20,11.41,0.38,80.0,77.0,90.58333333333333,11.41,90.58333333333333
2001-08-21,14.54,0.04,83.0,77.0,82.25,14.54,82.25
2001-08-22,13.42,0.0,85.0,80.0,67.79166666666667,13.42,67.79166666666667
2001-08-23,15.88,0.0,84.0,79.0,62.625,15.88,62.625
2001-08-24,17.0,0.0,85.0,79.0,64.75,17.0,64.75
2001-08-25,13.42,0.0,83.0,78.0,68.5,13.42,68.5
2001-08-26,10.51,0.0,86.0,80.0,69.26086956521739,10.51,69.26086956521739
2001-08-27,10.74,0.01,87.0,80.0,72.1304347826087,10.74,72.1304347826087
2001-08-28,12.75,0.0,87.0,79.0,70.0,12.75,70.0
2001-08-29,14.54,0.0,87.0,80.0,70.91666666666667,14.54,70.91666666666667
2001-08-30,15.43,0.0,87.0,81.0,71.47826086956522,15.43,71.47826086956522
2001-08-31,5.59,0.5,86.0,78.0,84.20833333333333,5.59,84.20833333333333
2001-09-01,2.91,0.0,88.0,76.0,85.95833333333333,2.91,85.95833333333333
2001-09-02,8.95,0.11,85.0,75.0,83.08695652173913,8.95,83.08695652173913
2001-09-03,10.96,0.0,85.0,79.0,67.25,10.96,67.25
2001-09-04,10.74,0.0,85.0,78.0,62.458333333333336,10.74,62.458333333333336
2001-09-05,14.99,0.0,86.0,79.0,62.73913043478261,14.99,62.73913043478261
2001-09-06,21.25,0.07,86.0,79.0,79.75,21.25,79.75
2001-09-07,16.33,0.34,85.0,77.0,81.04166666666667,16.33,81.04166666666667
2001-09-08,14.76,0.09,86.0,77.0,82.91666666666667,14.76,82.91666666666667
2001-09-09,14.76,0.0,86.0,79.0,76.0,14.76,76.0
2001-09-10,12.97,0.0,86.0,81.0,72.25,12.97,72.25
2001-09-11,9.4,0.0,87.0,81.0,74.29166666666667,9.4,74.29166666666667
2001-09-12,10.29,0.0,86.0,80.0,79.79166666666667,10.29,79.79166666666667
2001-09-13,14.54,0.0,86.0,81.0,80.0,14.54,80.0
2001-09-14,16.11,0.03,83.0,79.0,80.20833333333333,16.11,80.20833333333333
2001-09-15,19.91,0.0,85.0,79.0,72.5909090909091,19.91,72.5909090909091
2001-09-16,17.9,0.0,86.0,78.0,65.86363636363636,17.9,65.86363636363636
2001-09-17,15.66,0.24,86.0,78.0,78.04166666666667,15.66,78.04166666666667
2001-09-18,15.43,0.0,86.0,78.0,75.16666666666667,15.43,75.16666666666667
2001-09-19,16.55,0.0,87.0,80.0,70.5,16.55,70.5
2001-09-20,19.91,0.03,86.0,81.0,76.29166666666667,19.91,76.29166666666667
2001-09-21,12.3,1.19,82.0,76.0,90.29166666666667,12.3,90.29166666666667
2001-09-22,17.22,0.31,85.0,79.0,88.25,17.22,88.25
2001-09-23,8.05,0.0,88.0,78.0,82.41666666666667,8.05,82.41666666666667
2001-09-24,4.47,0.02,87.0,76.0,85.41666666666667,4.47,85.41666666666667
2001-09-25,8.5,0.16,86.0,77.0,86.375,8.5,86.375
2001-09-26,14.32,1.17,83.0,77.0,87.58333333333333,14.32,87.58333333333333
2001-09-27,19.91,0.09,86.0,80.0,84.5,19.91,84.5
2001-09-28,19.24,0.57,87.0,77.0,85.125,19.24,85.125
2001-09-29,17.67,0.05,88.0,79.0,80.625,17.67,80.625
2001-09-30,24.16,0.25,85.0,78.0,80.69565217391305,24.16,80.69565217391305
2001-10-01,19.24,2.38,83.0,74.0,84.20833333333333,19.24,84.20833333333333
2001-10-02,18.12,0.03,86.0,75.0,83.08333333333333,18.12,83.08333333333333
2001-10-03,21.7,0.24,84.0,78.0,80.41666666666667,21.7,80.41666666666667
2001-10-04,21.7,1.56,83.0,77.0,86.34782608695652,21.7,86.34782608695652
2001-10-05,15.21,0.06,87.0,79.0,81.30434782608695,15.21,81.30434782608695
2001-10-06,16.11,0.0,87.0,81.0,74.20833333333333,16.11,74.20833333333333
2001-10-07,13.2,0.0,87.0,80.0,70.96,13.2,70.96
2001-10-08,14.76,0.0,87.0,80.0,72.33333333333333,14.76,72.33333333333333
2001-10-09,12.97,1.04,87.0,78.0,82.91304347826087,12.97,82.91304347826087
2001-10-10,10.96,0.0,87.0,78.0,76.75,10.96,76.75
2001-10-11,7.38,0.0,88.0,76.0,76.54166666666667,7.38,76.54166666666667
2001-10-12,3.8,0.04,90.0,78.0,79.52,3.8,79.52
2001-10-13,5.82,0.0,87.0,76.0,81.83333333333333,5.82,81.83333333333333
2001-10-14,12.08,1.68,83.0,75.0,82.08333333333333,12.08,82.08333333333333
2001-10-15,15.43,0.0,87.0,77.0,77.125,15.43,77.125
2001-10-16,14.99,0.01,88.0,80.0,76.04166666666667,14.99,76.04166666666667
2001-10-17,15.43,0.14,88.0,79.0,76.0,15.43,76.0
2001-10-18,10.51,0.05,88.0,79.0,83.45833333333333,10.51,83.45833333333333
2001-10-19,12.3,0.07,87.0,78.0,80.16666666666667,12.3,80.16666666666667
2001-10-20,12.97,0.0,87.0,81.0,74.45833333333333,12.97,74.45833333333333
2001-10-21,8.95,0.0,86.0,75.0,64.91666666666667,8.95,64.91666666666667
2001-10-22,6.04,0.0,88.0,73.0,72.20833333333333,6.04,72.20833333333333
2001-10-23,2.91,0.0,91.0,73.0,77.83333333333333,2.91,77.83333333333333
2001-10-24,6.04,0.07,94.0,74.0,80.25,6.04,80.25
2001-10-25,9.4,0.02,86.0,78.0,77.625,9.4,77.625
2001-10-26,9.84,0.75,84.0,76.0,85.75,9.84,85.75
2001-10-27,4.03,0.55,86.0,77.0,88.875,4.03,88.875
2001-10-28,3.8,0.0,92.0,78.0,81.66666666666667,3.8,81.66666666666667
2001-10-29,8.28,0.0,88.0,76.0,81.45833333333333,8.28,81.45833333333333
2001-10-30,14.09,0.11,89.0,81.0,81.84615384615384,14.09,81.84615384615384
2001-10-31,17.0,0.0,88.0,83.0,75.34782608695652,17.0,75.34782608695652
2001-11-01,16.33,0.0,89.0,82.0,73.125,16.33,73.125
2001-11-02,18.12,0.01,89.0,81.0,76.34782608695652,18.12,76.34782608695652
2001-11-03,18.57,0.33,88.0,78.0,81.75,18.57,81.75
2001-11-04,15.43,1.38,88.0,76.0,83.125,15.43,83.125
2001-11-05,19.91,0.0,87.0,80.0,77.04166666666667,19.91,77.04166666666667
2001-11-06,18.12,0.11,87.0,76.0,72.08333333333333,18.12,72.08333333333333
2001-11-07,17.0,0.0,87.0,76.0,68.29166666666667,17.0,68.29166666666667
2001-11-08,17.67,0.11,86.0,79.0,78.16666666666667,17.67,78.16666666666667
2001-11-09,19.01,0.19,88.0,79.0,77.70833333333333,19.01,77.70833333333333
2001-11-10,17.45,1.92,87.0,77.0,81.48,17.45,81.48
2001-11-11,11.41,1.01,86.0,78.0,83.04347826086956,11.41,83.04347826086956
